"","SQH","SXRQ"
"2565","CN201030223010.4","20150812"
"2566","CN201030601261.1","20141217"
"2567","CN201030601274.9","20141217"
"2568","CN201030601327.7","20141217"
"2569","CN201030601343.6","20141217"
"2570","CN201030560409.1","20141210"
"2571","CN201030560410.4","20141210"
"2572","CN201030560671.6","20141210"
"2573","CN201030560672.0","20141210"
"2574","CN201030560673.5","20151209"
"2575","CN201030574150.6","20141210"
"2576","CN201030574164.8","20141210"
"2577","CN201030574170.3","20141210"
"2578","CN201030574210.4","20141210"
"2579","CN201030573338.9","20141210"
"2580","CN201030573340.6","20141210"
"2581","CN201030694460.1","20150211"
"2582","CN201030694487.0","20150211"
"2583","CN201030694488.5","20150218"
"2584","CN201030694526.7","20150211"
"2585","CN201030694527.1","20150211"
"2586","CN201030525747.1","20151104"
"2587","CN201030561486.9","20151209"
"2588","CN201030561487.3","20151209"
"2589","CN201030561488.8","20151209"
"2590","CN201130222049.9","20150902"
"2591","CN201130269179.8","20151007"
"2592","CN201130269180.0","20151007"
"2593","CN201130285849.5","20141022"
"2594","CN201130285868.8","20141022"
"2595","CN201130269192.3","20151007"
"2596","CN201130269199.5","20151007"
"2597","CN201130269203.8","20151007"
"2598","CN201130184685.7","20150819"
"2599","CN201130217077.1","20150902"
"2600","CN201130217078.6","20150902"
"2601","CN201130217074.8","20150902"
"2602","CN201130217694.1","20150902"
"2603","CN201130217695.6","20150902"
"2604","CN201130310191.9","20151028"
"2605","CN201130308276.3","20151028"
"2606","CN201130308277.8","20151028"
"2607","CN201130308278.2","20141022"
"2608","CN201130308413.3","20141022"
"2609","CN201130311105.6","20141029"
"2610","CN201130322391.6","20151104"
"2611","CN201130322394.X","20151104"
"2612","CN201130466017.3","20160203"
"2613","CN201130466123.1","20160203"
"2614","CN201130472464.X","20150204"
"2615","CN201130466018.8","20160203"
"2616","CN201130461457.X","20160120"
"2617","CN201130461460.1","20160120"
"2618","CN201130466015.4","20150121"
"2619","CN201130461459.9","20160120"
"2620","CN201330094873.X","20160525"
"2621","CN201330094874.4","20160525"
"2622","CN201330094875.9","20160525"
"2623","CN201330094891.8","20160525"
"2624","CN201330094892.2","20160525"
"2625","CN201330150219.6","20160622"
"2626","CN201230172373.9","20160629"
"2627","CN201230172376.2","20160629"
"2628","CN201230172385.1","20160629"
"2629","CN201230165974.7","20160629"
"2630","CN201130136172.9","20160720"
"2631","CN201130162509.3","20160803"
"2632","CN201230228652.2","20160803"
"2633","CN201230266385.8","20160810"
"2634","CN201230291694.0","20160817"
"2635","CN201230291701.7","20160817"
"2636","CN201130195759.7","20160817"
"2637","CN201130213304.3","20160824"
"2638","CN201130213311.3","20160824"
"2639","CN201230307434.8","20160831"
"2640","CN201230307436.7","20160831"
"2641","CN201230307438.6","20160831"
"2642","CN201230307441.8","20160831"
"2643","CN201130269193.8","20161005"
"2644","CN201130308262.1","20161026"
"2645","CN201130308255.1","20161026"
"2646","CN201230443601.1","20161109"
"2647","CN201230443646.9","20161109"
"2648","CN201230443659.6","20161109"
"2649","CN201230444004.0","20161109"
"2650","CN201030525773.4","20161109"
"2651","CN201030525815.4","20161109"
"2652","CN201030525823.9","20161109"
"2653","CN201220049992.3","20131016"
"2654","CN201220132623.0","20131225"
"2655","CN201320004698.5","20140827"
"2656","CN201220477127.9","20141217"
"2657","CN201220475285.0","20140430"
"2658","CN201320375486.8","20150812"
"2659","CN201220748716.6","20150805"
"2660","CN201220750638.3","20150325"
"2661","CN201220747943.7","20150812"
"2662","CN201220748570.5","20150311"
"2663","CN201120173899.9","20130306"
"2664","CN201120213248.8","20130227"
"2665","CN201120204152.5","20130306"
"2666","CN201120309940.0","20131218"
"2667","CN201120321092.5","20130327"
"2668","CN201120387036.1","20140312"
"2669","CN201220750521.5","20150916"
"2670","CN201120233418.9","20130731"
"2671","CN201320002518.X","20150923"
"2672","CN201220533584.5","20151014"
"2673","CN201220513533.6","20160113"
"2674","CN201120420362.8","20141217"
"2675","CN201120420363.2","20141217"
"2676","CN201120407430.7","20151209"
"2677","CN201120420361.3","20141217"
"2678","CN201120411991.4","20151216"
"2679","CN201120422731.7","20141217"
"2680","CN201120325446.3","20151028"
"2681","CN201120349279.6","20141029"
"2682","CN201120299104.9","20141015"
"2683","CN201120409627.4","20141217"
"2684","CN201120422732.1","20151223"
"2685","CN201120455661.5","20141231"
"2686","CN201120455663.4","20141231"
"2687","CN201120441838.6","20141231"
"2688","CN201120499288.3","20160120"
"2689","CN201120499290.0","20150121"
"2690","CN201120499301.5","20150121"
"2691","CN201120499343.9","20150121"
"2692","CN201120469589.1","20150107"
"2693","CN201120463473.7","20141231"
"2694","CN201120537718.6","20150204"
"2695","CN201120527208.0","20150204"
"2696","CN201120529775.X","20150204"
"2697","CN201120537409.9","20150204"
"2698","CN201120068320.2","20150506"
"2699","CN201120072639.2","20150506"
"2700","CN201120068327.4","20150506"
"2701","CN201120068329.3","20150506"
"2702","CN201120109006.4","20150527"
"2703","CN201120560322.3","20160224"
"2704","CN201120572997.X","20150225"
"2705","CN201120553697.7","20150218"
"2706","CN201120565671.4","20150225"
"2707","CN201220678872.X","20150204"
"2708","CN201220686827.9","20160127"
"2709","CN201220553436.X","20141217"
"2710","CN201220553351.1","20141217"
"2711","CN201220600630.9","20141231"
"2712","CN201220587513.3","20141231"
"2713","CN201220603556.6","20141231"
"2714","CN201220603557.0","20141231"
"2715","CN201220597622.3","20160106"
"2716","CN201220612648.0","20141231"
"2717","CN201220603853.0","20141231"
"2718","CN201220581022.8","20141231"
"2719","CN201220432889.7","20151028"
"2720","CN201220434077.6","20151028"
"2721","CN201220444666.2","20151028"
"2722","CN201220418586.X","20151014"
"2723","CN201220439141.X","20151028"
"2724","CN201220461329.4","20151104"
"2725","CN201320004731.4","20160302"
"2726","CN201320002516.0","20160224"
"2727","CN201320002517.5","20160224"
"2728","CN201220749052.5","20150225"
"2729","CN201220749061.4","20150225"
"2730","CN201220723544.7","20160217"
"2731","CN201220719746.4","20150211"
"2732","CN201220736313.X","20160224"
"2733","CN201220747817.1","20150225"
"2734","CN201220501353.6","20151111"
"2735","CN201220509410.5","20151111"
"2736","CN201220513779.3","20141210"
"2737","CN201220511386.9","20151111"
"2738","CN201220511366.1","20151111"
"2739","CN201220520153.5","20141210"
"2740","CN201220654881.5","20150114"
"2741","CN201320014275.1","20160302"
"2742","CN201320010541.3","20160302"
"2743","CN201320001662.1","20160224"
"2744","CN201320744509.8","20160113"
"2745","CN201320697725.1","20151223"
"2746","CN201320815121.2","20160127"
"2747","CN201320799755.3","20160120"
"2748","CN201320889294.9","20160224"
"2749","CN201320889527.5","20160224"
"2750","CN201320849477.8","20160210"
"2751","CN201320863138.5","20160217"
"2752","CN201320888664.7","20160224"
"2753","CN201320891230.2","20160224"
"2754","CN201320890988.4","20160224"
"2755","CN201320889763.7","20160224"
"2756","CN201320002854.4","20160224"
"2757","CN201320002855.9","20160224"
"2758","CN201320048945.1","20160323"
"2759","CN201320043539.6","20150325"
"2760","CN201320043626.1","20150325"
"2761","CN201320107276.0","20160427"
"2762","CN201220672218.8","20150121"
"2763","CN201220749002.7","20150225"
"2764","CN201220749003.1","20160224"
"2765","CN201220715558.4","20160210"
"2766","CN201220690351.6","20150204"
"2767","CN201220690777.1","20160127"
"2768","CN201220711054.5","20150204"
"2769","CN201220710043.5","20160210"
"2770","CN201220724798.0","20150218"
"2771","CN201220724800.4","20150218"
"2772","CN201220750637.9","20150225"
"2773","CN201220750719.3","20150225"
"2774","CN201220724753.3","20150218"
"2775","CN201220708959.7","20150204"
"2776","CN201020253545.0","20140903"
"2777","CN201020260290.0","20140903"
"2778","CN201020260308.7","20140903"
"2779","CN201020243460.4","20150812"
"2780","CN201020243489.2","20150805"
"2781","CN201020276085.3","20140917"
"2782","CN201020225093.5","20150729"
"2783","CN200920085933.X","20150708"
"2784","CN200920085934.4","20150708"
"2785","CN201020628613.7","20150107"
"2786","CN201020685522.7","20150218"
"2787","CN201020686216.5","20150218"
"2788","CN201020686219.9","20160224"
"2789","CN201020691388.1","20150225"
"2790","CN201020691346.8","20150225"
"2791","CN201020686221.6","20150218"
"2792","CN201020686910.7","20160224"
"2793","CN201020692063.5","20160224"
"2794","CN201020695925.X","20150225"
"2795","CN201020692313.5","20150225"
"2796","CN201020692322.4","20160224"
"2797","CN201020693939.8","20150225"
"2798","CN201020693961.2","20150225"
"2799","CN201020695923.0","20150225"
"2800","CN201020685505.3","20150218"
"2801","CN201020648135.6","20150121"
"2802","CN201020644316.1","20150121"
"2803","CN201020644323.1","20150121"
"2804","CN201020648156.8","20150121"
"2805","CN201020673873.6","20150204"
"2806","CN201020673896.7","20150204"
"2807","CN201020673897.1","20150204"
"2808","CN201020682297.1","20150218"
"2809","CN201020682307.1","20160217"
"2810","CN201020684898.6","20150218"
"2811","CN201020207972.5","20150715"
"2812","CN201020207952.8","20150715"
"2813","CN201020621797.4","20150107"
"2814","CN201020667128.0","20150204"
"2815","CN201020668706.2","20150204"
"2816","CN201020668708.1","20150204"
"2817","CN201020667153.9","20150204"
"2818","CN201020673290.3","20150204"
"2819","CN201020668840.2","20150204"
"2820","CN201020673404.4","20150204"
"2821","CN201020651549.4","20150121"
"2822","CN201020539977.8","20141112"
"2823","CN201020559176.8","20141210"
"2824","CN201020587950.6","20141217"
"2825","CN201020556653.5","20141210"
"2826","CN201020540018.8","20141112"
"2827","CN201020539968.9","20141112"
"2828","CN201020276080.0","20140917"
"2829","CN201020587872.X","20141217"
"2830","CN201020599686.8","20141231"
"2831","CN201020603677.1","20141231"
"2832","CN201020603681.8","20141231"
"2833","CN201020603693.0","20141231"
"2834","CN201020608472.2","20141231"
"2835","CN201020599526.3","20141231"
"2836","CN201020599509.X","20141231"
"2837","CN201120079663.9","20150506"
"2838","CN201120122891.X","20150610"
"2839","CN201120122894.3","20150610"
"2840","CN201120124963.4","20150610"
"2841","CN201120128328.3","20150624"
"2842","CN201120122939.7","20150610"
"2843","CN201120244362.7","20140903"
"2844","CN201220125704.8","20150520"
"2845","CN201220024045.9","20150311"
"2846","CN201220030912.X","20150325"
"2847","CN201220208119.4","20150624"
"2848","CN201220176699.3","20150610"
"2849","CN201220176700.2","20150610"
"2850","CN201220230403.1","20150708"
"2851","CN201220242254.0","20150722"
"2852","CN201220392695.9","20150923"
"2853","CN201220364319.9","20150909"
"2854","CN201220364602.1","20150909"
"2855","CN201220406056.3","20151007"
"2856","CN201220416378.6","20151014"
"2857","CN201220469611.7","20151104"
"2858","CN201220391413.3","20150923"
"2859","CN201220377197.7","20150916"
"2860","CN201220355015.6","20150902"
"2861","CN201220387484.6","20150923"
"2862","CN201220384345.8","20150923"
"2863","CN201220355412.3","20150902"
"2864","CN201220355420.8","20150902"
"2865","CN201220402129.1","20151007"
"2866","CN201220441347.6","20151028"
"2867","CN201220441348.0","20151028"
"2868","CN201220437678.2","20151028"
"2869","CN201220427701.X","20151028"
"2870","CN201220411834.8","20151007"
"2871","CN201220470771.3","20151104"
"2872","CN201220470772.8","20151104"
"2873","CN201220398866.9","20150930"
"2874","CN201220416711.3","20151014"
"2875","CN201220399588.9","20150930"
"2876","CN201220416492.9","20151014"
"2877","CN201220415798.2","20151014"
"2878","CN201220415867.X","20151014"
"2879","CN201120191590.2","20150729"
"2880","CN201120191597.4","20150729"
"2881","CN201120303275.4","20141022"
"2882","CN201120315279.4","20141022"
"2883","CN201120313049.4","20141022"
"2884","CN201120152135.1","20150624"
"2885","CN201120154838.8","20150701"
"2886","CN201120154852.8","20150701"
"2887","CN201120147386.0","20150624"
"2888","CN201120267466.X","20140917"
"2889","CN201120261562.3","20140910"
"2890","CN201120261582.0","20140910"
"2891","CN201120269123.7","20140917"
"2892","CN201120269124.1","20140917"
"2893","CN201120293906.9","20151007"
"2894","CN201120279951.9","20141008"
"2895","CN201120267234.4","20150909"
"2896","CN201120260525.0","20140910"
"2897","CN201120267290.8","20150909"
"2898","CN201120267254.1","20140917"
"2899","CN201120267273.4","20140917"
"2900","CN201120267284.2","20140917"
"2901","CN201120254031.1","20140910"
"2902","CN201120254034.5","20140910"
"2903","CN201120281315.X","20141008"
"2904","CN201120299050.6","20141015"
"2905","CN201120242115.3","20140903"
"2906","CN201120255031.3","20140910"
"2907","CN201120255032.8","20140910"
"2908","CN201120354687.0","20151104"
"2909","CN201120346094.X","20141029"
"2910","CN201120346112.4","20141029"
"2911","CN201120346091.6","20141029"
"2912","CN201120346093.5","20141029"
"2913","CN201120343469.7","20141029"
"2914","CN201120376839.7","20151118"
"2915","CN201120376843.3","20151118"
"2916","CN201120321094.4","20141022"
"2917","CN201120321095.9","20141022"
"2918","CN201120321118.6","20141022"
"2919","CN201120337401.8","20141029"
"2920","CN201120337403.7","20141029"
"2921","CN201120306689.2","20141022"
"2922","CN201120463163.5","20141231"
"2923","CN201120454145.0","20141231"
"2924","CN201120500882.X","20150121"
"2925","CN201120433900.7","20141224"
"2926","CN201120463119.4","20141231"
"2927","CN201120446172.3","20141231"
"2928","CN201120466599.X","20150107"
"2929","CN201120530492.7","20160210"
"2930","CN201120530495.0","20160210"
"2931","CN201120530535.1","20150204"
"2932","CN201120502678.1","20150121"
"2933","CN201120508949.4","20150121"
"2934","CN201120515802.8","20150204"
"2935","CN201120481784.6","20150107"
"2936","CN201120481518.3","20160113"
"2937","CN201120481838.9","20150107"
"2938","CN201120554684.1","20150218"
"2939","CN201120536466.5","20160210"
"2940","CN201120536468.4","20160210"
"2941","CN201120536404.4","20150204"
"2942","CN201220200101.X","20150624"
"2943","CN201220210281.X","20150624"
"2944","CN201220201608.7","20150624"
"2945","CN201220188533.3","20150617"
"2946","CN201220188535.2","20150617"
"2947","CN201220188556.4","20150617"
"2948","CN201220188575.7","20150617"
"2949","CN201220118747.3","20150513"
"2950","CN201220118792.9","20150513"
"2951","CN201220118868.8","20150513"
"2952","CN201120388290.3","20141210"
"2953","CN201120387956.3","20141210"
"2954","CN201120378069.X","20141203"
"2955","CN201120374847.8","20141126"
"2956","CN201120362805.2","20141112"
"2957","CN201120342963.1","20151104"
"2958","CN201120308732.9","20141022"
"2959","CN201120173781.6","20150715"
"2960","CN201120409656.0","20141217"
"2961","CN201120416150.2","20141217"
"2962","CN201120413611.0","20141217"
"2963","CN201120445143.5","20160106"
"2964","CN201120448449.6","20141231"
"2965","CN201120457397.9","20141231"
"2966","CN201120448022.6","20141231"
"2967","CN201120448037.2","20141231"
"2968","CN201120406354.8","20141217"
"2969","CN201120406355.2","20141217"
"2970","CN201120262258.0","20140910"
"2971","CN201220237148.3","20150708"
"2972","CN201220241238.X","20150715"
"2973","CN201220285105.2","20150812"
"2974","CN201220353337.7","20150902"
"2975","CN201220356910.X","20150902"
"2976","CN201220306418.1","20150819"
"2977","CN201220247654.0","20150722"
"2978","CN201220292656.1","20150812"
"2979","CN201220278851.9","20150812"
"2980","CN201220376884.7","20150916"
"2981","CN201220570887.4","20141217"
"2982","CN201220570071.1","20141217"
"2983","CN201220540623.4","20151209"
"2984","CN201220551485.X","20141217"
"2985","CN201220520873.1","20141210"
"2986","CN201220518193.6","20141203"
"2987","CN201220521443.1","20141210"
"2988","CN201220520182.1","20141210"
"2989","CN201220520202.5","20141210"
"2990","CN201220520205.9","20141210"
"2991","CN201220559386.6","20141217"
"2992","CN201220555481.9","20141217"
"2993","CN201220592317.5","20141231"
"2994","CN201220591883.4","20141231"
"2995","CN201220518149.5","20141203"
"2996","CN201220622148.5","20150107"
"2997","CN201220653718.7","20150114"
"2998","CN201120554744.X","20150218"
"2999","CN201120571870.6","20160224"
"3000","CN201120562358.5","20160224"
"3001","CN201120571472.4","20150225"
"3002","CN201120571507.4","20150225"
"3003","CN201120553512.2","20150218"
"3004","CN201120544616.7","20150204"
